,Address
10131,"1400 BAKER ST, Charlottesville VA"
10132,"1400 BAKER ST, Charlottesville VA"
10133,"700 RIDGE ST, Charlottesville VA"
10134,"2100 MICHIE DR, Charlottesville VA"
10135,"1900 EMMET ST N, Charlottesville VA"
10136,"400 10TH ST NW, Charlottesville VA"
10137,"200 W WATER ST, Charlottesville VA"
10138,"200 RIVERSIDE AVE, Charlottesville VA"
10139,"100 CARROLLTON TER, Charlottesville VA"
10140,"500 1ST ST S, Charlottesville VA"
10141,"1300 E HIGH ST, Charlottesville VA"
10142,"500 15TH ST NW, Charlottesville VA"
10143,"500 7 1/2 ST SW, Charlottesville VA"
10144,"100 GARRETT ST, Charlottesville VA"
10145,"200 14TH ST NW, Charlottesville VA"
10146,"600 W MAIN ST, Charlottesville VA"
10147,"100 HARTMANS MILL RD, Charlottesville VA"
10148,"300 5TH ST SW, Charlottesville VA"
10149,"100 W MAIN ST, Charlottesville VA"
10150,"1900 JEFFERSON PARK AVE, Charlottesville VA"
10151,"1900 JEFFERSON PARK AVE, Charlottesville VA"
10152,"1900 JEFFERSON PARK AVE, Charlottesville VA"
10153,"1900 JEFFERSON PARK AVE, Charlottesville VA"
10154,"2100 JEFFERSON PARK AVE, Charlottesville VA"
10155,"2100 JEFFERSON PARK AVE, Charlottesville VA"
10156,"2100 JEFFERSON PARK AVE, Charlottesville VA"
10157,"100 STADIUM RD, Charlottesville VA"
10158,"100 STADIUM RD, Charlottesville VA"
10159,"1400 EMMET ST N, Charlottesville VA"
10160,"600 E MARKET ST, Charlottesville VA"
10161,"1900 EMMET ST N, Charlottesville VA"
10162,"1400 HAMPTON ST, Charlottesville VA"
10163,"1400 WESTWOOD RD, Charlottesville VA"
10164,"300 RIVERSIDE AVE, Charlottesville VA"
10165,"1400 BURGESS LN, Charlottesville VA"
10166,"200 W WATER ST, Charlottesville VA"
10167,"1000 CHERRY AVE, Charlottesville VA"
10168,"600 PRESTON AVE, Charlottesville VA"
10169,"1400 UNIVERSITY AVE, Charlottesville VA"
10170,"300 FAIRWAY AVE, Charlottesville VA"
10171,"800 PRESTON AVE, Charlottesville VA"
10172,"1700 JEFFERSON PARK AVE, Charlottesville VA"
10173,"200 MONTE VISTA AVE, Charlottesville VA"
10174,"300 10TH ST NW, Charlottesville VA"
10175,"700 6TH ST SE, Charlottesville VA"
10176,"300 14TH ST NW, Charlottesville VA"
10177,"100 ELLIEWOOD AVE, Charlottesville VA"
10178,"500 MONTICELLO AVE, Charlottesville VA"
10179,"1800 WESTVIEW RD, Charlottesville VA"
10180,"4000 CITY WALK WAY, Charlottesville VA"
10181,"1900 EMMET ST N, Charlottesville VA"
10182,"1100 WERTLAND ST, Charlottesville VA"
10183,"1800 MONTICELLO RD, Charlottesville VA"
10184,"800 RIDGE ST, Charlottesville VA"
10185,"800 RIDGE ST, Charlottesville VA"
10186,"1800 MONTICELLO RD, Charlottesville VA"
10187,"2600 JEFFERSON PARK CIR, Charlottesville VA"
10188,"100 AVON ST, Charlottesville VA"
10189,"1100 AVON ST, Charlottesville VA"
10190,"1800 HYDRAULIC RD, Charlottesville VA"
10191,"1500 DAIRY RD, Charlottesville VA"
10192,"700 SPRIGG LN, Charlottesville VA"
10193,"1300 KNOLL ST, Charlottesville VA"
10194,"700 SHAMROCK RD, Charlottesville VA"
10195,"1000 CHERRY AVE, Charlottesville VA"
10196,"300 11TH ST NW, Charlottesville VA"
10197,"500 E MAIN ST, Charlottesville VA"
10198,"200 RIDGE MCINTIRE RD, Charlottesville VA"
10199," 14TH ST NW, Charlottesville VA"
10200,"1400 MELBOURNE RD, Charlottesville VA"
10201,"400 ALTAMONT ST, Charlottesville VA"
10202,"100 E MARKET ST, Charlottesville VA"
10203,"300 AZALEA DR, Charlottesville VA"
10204,"300 6TH ST SW, Charlottesville VA"
10205,"300 CHESTNUT ST, Charlottesville VA"
10206,"300 AZALEA DR, Charlottesville VA"
10207,"200 W WATER ST, Charlottesville VA"
10208,"2200 BARRACKS RD, Charlottesville VA"
10209,"100 14TH ST NW, Charlottesville VA"
10210,"500 1ST ST S, Charlottesville VA"
10211,"600 1ST ST, Charlottesville VA"
10212,"700 6TH ST SE, Charlottesville VA"
10213,"1400 SHORT ST, Charlottesville VA"
10214,"1400 MELBOURNE RD, Charlottesville VA"
10215,"200 SPRIGG LN, Charlottesville VA"
10216,"1500 DAIRY RD, Charlottesville VA"
10217,"400 BRANDON AVE, Charlottesville VA"
10218,"800 W MAIN ST, Charlottesville VA"
10219,"1400 MELBOURNE RD, Charlottesville VA"
10220,"1300 JOHN ST, Charlottesville VA"
10221,"400 13TH ST NW, Charlottesville VA"
10222,"500 PARK ST, Charlottesville VA"
10223,"100 2ND ST NE, Charlottesville VA"
10224,"600 MALCOLM CRESENT, Charlottesville VA"
10225,"1200 JOHN ST, Charlottesville VA"
10226,"600 E MARKET ST, Charlottesville VA"
10227,"1400 MELBOURNE RD, Charlottesville VA"
10228,"200 14TH ST NW, Charlottesville VA"
10229,"1100 MONTICELLO RD, Charlottesville VA"
10230,"400 14TH ST NW, Charlottesville VA"
10231,"900 5TH ST SW, Charlottesville VA"
10232,"400 2ND ST NE, Charlottesville VA"
10233,"600 PRESTON PL, Charlottesville VA"
10234,"400 GARRETT ST, Charlottesville VA"
10235,"800 CHERRY AVE, Charlottesville VA"
10236,"200 ZAN RD, Charlottesville VA"
10237,"1800 MONTICELLO RD, Charlottesville VA"
10238,"500 ROUGEMONT AVE, Charlottesville VA"
10239,"1600 EMMET ST N, Charlottesville VA"
10240,"1000 WERTLAND ST, Charlottesville VA"
10241,"200 EMMET ST S, Charlottesville VA"
10242,"1000 W MAIN ST, Charlottesville VA"
10243,"2000 STADIUM RD, Charlottesville VA"
10244,"1600 MADISON AVE, Charlottesville VA"
10245,"400 PRESTON AVE, Charlottesville VA"
10246,"400 11TH ST NE, Charlottesville VA"
10247,"200 RIDGE MCINTIRE RD, Charlottesville VA"
10248,"900 RIVES ST, Charlottesville VA"
10249,"100 LANKFORD AVE, Charlottesville VA"
10250,"700 6TH ST SE, Charlottesville VA"
10251,"600 RIDGE ST, Charlottesville VA"
10252,"900 DRUID AVE, Charlottesville VA"
10253,"100 W SOUTH ST, Charlottesville VA"
10254,"400 RIDGE ST, Charlottesville VA"
10255,"1300 LONG ST, Charlottesville VA"
10256,"400 GARRETT ST, Charlottesville VA"
10257,"3800 BLENHEIM AVE, Charlottesville VA"
10258,"200 E WATER ST, Charlottesville VA"
10259,"700 HARRIS ST, Charlottesville VA"
10260,"2000 MICHIE DR, Charlottesville VA"
10261,"1500 DAIRY RD, Charlottesville VA"
10262,"100 CHANCELLOR ST, Charlottesville VA"
10263,"600 E MARKET ST, Charlottesville VA"
10264,"1800 UNIVERSITY CIR, Charlottesville VA"
10265,"400 RIDGE MCINTIRE RD, Charlottesville VA"
10266,"400 CLEVELAND AVE, Charlottesville VA"
10267,"100 CAMERON LN, Charlottesville VA"
10268,"200 14TH ST NW, Charlottesville VA"
10269,"900 W MAIN ST, Charlottesville VA"
10270,"800 CYNTHIANNA AVE, Charlottesville VA"
10271,"1600 MERIDIAN ST, Charlottesville VA"
10272,"2000 HOLIDAY DR, Charlottesville VA"
10273,"900 GRADY AVE, Charlottesville VA"
10274,"1100 EMMET ST N, Charlottesville VA"
10275,"1100 EMMET ST N, Charlottesville VA"
10276,"800 CYNTHIANNA AVE, Charlottesville VA"
10277,"100 APPLETREE RD, Charlottesville VA"
10278,"900 5TH ST SW, Charlottesville VA"
10279,"600 HINTON AVE, Charlottesville VA"
10280,"1800 EMMET ST N, Charlottesville VA"
10281,"200 W WATER ST, Charlottesville VA"
10282,"200 RIDGE ST, Charlottesville VA"
10283,"800 5TH ST SW, Charlottesville VA"
10284,"200 W MAIN ST, Charlottesville VA"
10285,"600 E MARKET ST, Charlottesville VA"
10286,"900 1ST ST S, Charlottesville VA"
10287,"800 LOCUST AVE, Charlottesville VA"
10288,"600 HINTON AVE, Charlottesville VA"
10289,"300 RIDGE ST, Charlottesville VA"
10290,"1200 GRADY AVE, Charlottesville VA"
10291," MONTROSE AVE, Charlottesville VA"
10292,"1700 HYDRAULIC RD, Charlottesville VA"
10293,"2500 WILLARD DR, Charlottesville VA"
10294,"400 10TH ST NW, Charlottesville VA"
10295,"400 10TH ST NW, Charlottesville VA"
10296,"700 PROSPECT AVE, Charlottesville VA"
10297,"200 1ST ST S, Charlottesville VA"
10298,"100 W MAIN ST, Charlottesville VA"
10299,"400 W MAIN ST, Charlottesville VA"
10300,"1400 HAMPTON ST, Charlottesville VA"
10301,"1800 JEFFERSON PARK AVE, Charlottesville VA"
10302,"1900 EMMET ST N, Charlottesville VA"
10303,"800 RIDGE ST, Charlottesville VA"
10304,"1100 EMMET ST N, Charlottesville VA"
10305,"1300 E MARKET ST, Charlottesville VA"
10306,"1400 MELBOURNE RD, Charlottesville VA"
10307,"700 PROSPECT AVE, Charlottesville VA"
10308,"500 1ST ST S, Charlottesville VA"
10309,"100 W MARKET ST, Charlottesville VA"
10310,"2100 BARRACKS RD, Charlottesville VA"
10311,"200 ZAN RD, Charlottesville VA"
10312,"600 E MARKET ST, Charlottesville VA"
10313,"1000 RIDGE ST, Charlottesville VA"
10314,"1000 WERTLAND ST, Charlottesville VA"
10315,"200 RUN ST, Charlottesville VA"
10316,"1300 JOHN ST, Charlottesville VA"
10317,"100 GREENWICH CT, Charlottesville VA"
10318,"500 MCINTIRE RD, Charlottesville VA"
10319,"1500 E HIGH ST, Charlottesville VA"
10320,"400 COMMERCE ST, Charlottesville VA"
10321,"100 ELLIEWOOD AVE, Charlottesville VA"
10322,"700 6TH ST SE, Charlottesville VA"
10323,"100 E JEFFERSON ST, Charlottesville VA"
10324,"200 W MAIN ST, Charlottesville VA"
10325,"200 FAIRWAY AVE, Charlottesville VA"
10326," BROOKWOOD DR, Charlottesville VA"
10327," BROOKWOOD DR, Charlottesville VA"
10328,"100 13TH ST NW, Charlottesville VA"
10329,"100 E WATER ST, Charlottesville VA"
10330,"1000 LONG ST, Charlottesville VA"
10331,"100 RIDGE ST, Charlottesville VA"
10332,"900 1ST ST S, Charlottesville VA"
10333,"400 E MAIN ST, Charlottesville VA"
10334,"300 SPRUCE ST, Charlottesville VA"
10335,"1300 WERTLAND ST, Charlottesville VA"
10336,"1900 JEFFERSON PARK AVE, Charlottesville VA"
10337,"100 PARK RD, Charlottesville VA"
10338,"1300 JOHN ST, Charlottesville VA"
10339,"1000 E GROVE ST, Charlottesville VA"
10340,"900 PROSPECT AVE, Charlottesville VA"
10341,"1100 JOHN ST, Charlottesville VA"
10342,"1000 MONTICELLO RD, Charlottesville VA"
10343,"300 10TH ST NW, Charlottesville VA"
10344,"700 PROSPECT AVE, Charlottesville VA"
10345,"1400 MELBOURNE RD, Charlottesville VA"
10346,"100 E MARKET ST, Charlottesville VA"
10347,"600 RIDGE ST, Charlottesville VA"
10348,"700 PROSPECT AVE, Charlottesville VA"
10349,"500 RIDGE ST, Charlottesville VA"
10350,"800 CHERRY AVE, Charlottesville VA"
10351,"1200 SHERWOOD RD, Charlottesville VA"
10352,"1900 ARLINGTON BLVD, Charlottesville VA"
10353,"500 17TH ST NW, Charlottesville VA"
10354,"300 W MAIN ST, Charlottesville VA"
10355,"1100 JOHN ST, Charlottesville VA"
10356,"100 250 BYPASS, Charlottesville VA"
10357,"200 ROBERTSON AVE, Charlottesville VA"
10358,"1100 SEMINOLE TRL, Charlottesville VA"
10359,"500 E MARKET ST, Charlottesville VA"
10360,"200 RIDGE ST, Charlottesville VA"
10361,"1300 CARLTON AVE, Charlottesville VA"
10362,"900 EMMET ST N, Charlottesville VA"
10363,"1200 HARRIS ST, Charlottesville VA"
10364,"800 HARDY DR, Charlottesville VA"
10365,"700 PROSPECT AVE, Charlottesville VA"
10366,"800 HARDY DR, Charlottesville VA"
10367,"1400 UNIVERSITY AVE, Charlottesville VA"
10368,"1100 W MAIN ST, Charlottesville VA"
10369,"100 HARMON ST, Charlottesville VA"
10370,"300 15TH ST NW, Charlottesville VA"
10371,"500 6TH ST SE, Charlottesville VA"
10372,"100 MONTICELLO AVE, Charlottesville VA"
10373,"1200 BELLEVIEW AVE, Charlottesville VA"
10374,"900 1ST ST S, Charlottesville VA"
10375,"100 1ST ST N, Charlottesville VA"
10376,"1800 BARRACKS RD, Charlottesville VA"
10377,"1100 PRESTON AVE, Charlottesville VA"
10378,"600 E MARKET ST, Charlottesville VA"
10379,"300 OLD LYNCHBURG RD, Charlottesville VA"
10380,"800 PRESTON AVE, Charlottesville VA"
10381,"200 RIVERSIDE AVE, Charlottesville VA"
10382,"200 RIVERSIDE AVE, Charlottesville VA"
10383,"1300 LONG ST, Charlottesville VA"
10384," NORTH AVE, Charlottesville VA"
10385,"1500 DAIRY RD, Charlottesville VA"
10386,"900 E JEFFERSON ST, Charlottesville VA"
10387,"900 1ST ST S, Charlottesville VA"
10388,"2100 ANGUS RD, Charlottesville VA"
10389,"2100 MICHIE DR, Charlottesville VA"
10390,"900 E MARKET ST, Charlottesville VA"
10391,"100 JOHN WARNER PKWY, Charlottesville VA"
10392,"1500 DAIRY RD, Charlottesville VA"
10393," 14TH ST UNIVERSITY AVE, Charlottesville VA"
10394,"1800 UNIVERSITY CIR, Charlottesville VA"
10395,"1000 BIRDWOOD RD, Charlottesville VA"
10396,"1300 GORDON AVE, Charlottesville VA"
10397,"1300 GORDON AVE, Charlottesville VA"
10398,"500 HANOVER ST, Charlottesville VA"
10399,"2200 JEFFERSON PARK AVE, Charlottesville VA"
10400,"1800 EMMET ST N, Charlottesville VA"
10401,"1000 FOREST HILLS AVE, Charlottesville VA"
10402,"1100 WERTLAND ST, Charlottesville VA"
10403,"200 5TH ST SW, Charlottesville VA"
10404,"1000 WERTLAND ST, Charlottesville VA"
10405,"200 W WATER ST, Charlottesville VA"
10406,"700 MONTICELLO AVE, Charlottesville VA"
10407,"200 15TH ST NW, Charlottesville VA"
10408,"1100 JOHN ST, Charlottesville VA"
10409,"300 14TH ST NW, Charlottesville VA"
10410,"500 RIDGE ST, Charlottesville VA"
10411,"500 MONTICELLO AVE, Charlottesville VA"
10412,"500 CHERRY AVE, Charlottesville VA"
10413,"800 E JEFFERSON ST, Charlottesville VA"
10414,"1600 GRADY AVE, Charlottesville VA"
10415,"900 1ST ST S, Charlottesville VA"
10416,"400 OAK ST, Charlottesville VA"
10417,"500 1ST ST S, Charlottesville VA"
10418,"2400 ARLINGTON BLVD, Charlottesville VA"
10419,"800 W MAIN ST, Charlottesville VA"
10420,"900 AVON ST, Charlottesville VA"
10421,"1900 SWANSON DR, Charlottesville VA"
10422,"1200 5TH ST SW, Charlottesville VA"
10423,"800 W MAIN ST, Charlottesville VA"
10424,"1000 MONTICELLO RD, Charlottesville VA"
10425,"100 1ST ST N, Charlottesville VA"
10426,"100 W MAIN ST, Charlottesville VA"
10427,"200 RIDGE ST, Charlottesville VA"
10428,"700 ELLIOTT AVE, Charlottesville VA"
10429,"100 DANBURY CT, Charlottesville VA"
10430,"2000 STADIUM RD, Charlottesville VA"
10431,"100 RIDGECREST DR, Charlottesville VA"
10432,"1600 EMMET ST N, Charlottesville VA"
10433,"200 E WATER ST, Charlottesville VA"
10434,"200 W MAIN ST, Charlottesville VA"
10435,"2000 THOMSON RD, Charlottesville VA"
10436,"800 AVON ST, Charlottesville VA"
10437,"1100 E HIGH ST, Charlottesville VA"
10438,"200 RIDGE ST, Charlottesville VA"
10439,"700 RIDGE ST, Charlottesville VA"
10440,"1600 JEFFERSON PARK AVE, Charlottesville VA"
10441,"600 BELMONT AVE, Charlottesville VA"
10442,"1700 ALLIED LN, Charlottesville VA"
10443,"500 9TH ST SW, Charlottesville VA"
10444,"1100 LOCUST AVE, Charlottesville VA"
10445,"400 GARRETT ST, Charlottesville VA"
10446,"200 E JEFFERSON ST, Charlottesville VA"
10447,"100 PERRY DR, Charlottesville VA"
10448,"400 LOCUST AVE, Charlottesville VA"
10449,"1200 JEFFERSON PARK AVE, Charlottesville VA"
10450," ELLIEWOOD AVE, Charlottesville VA"
10451,"1000 PAGE ST, Charlottesville VA"
10452,"200 250 BYPASS, Charlottesville VA"
10453,"1000 BIRDWOOD RD, Charlottesville VA"
10454,"100 ALMERE CT, Charlottesville VA"
10455,"100 3RD ST SE, Charlottesville VA"
10456,"2100 JEFFERSON PARK AVE, Charlottesville VA"
10457,"100 CARLTON RD, Charlottesville VA"
10458,"800 CHERRY AVE, Charlottesville VA"
10459,"1800 JEFFERSON PARK AVE, Charlottesville VA"
10460,"900 RAYMOND RD, Charlottesville VA"
10461,"300 7 1/2 ST SW, Charlottesville VA"
10462,"600 MARKET ST, Charlottesville VA"
10463,"1200 KENWOOD LN, Charlottesville VA"
10464,"100 W JEFFERSON ST, Charlottesville VA"
10465,"100 LANKFORD AVE, Charlottesville VA"
10466,"1600 UNIVERSITY AVE, Charlottesville VA"
10467,"700 CONCORD AVE, Charlottesville VA"
10468,"200 2ND ST SW, Charlottesville VA"
10469,"300 PARKWAY ST, Charlottesville VA"
10470,"2300 FONTAINE AVE, Charlottesville VA"
10471,"1600 BRANDYWINE DR, Charlottesville VA"
10472,"2000 IVY RD, Charlottesville VA"
10473,"1800 UNIVERSITY CIR, Charlottesville VA"
10474,"1000 BOLLING AVE, Charlottesville VA"
10475,"1000 BOLLING AVE, Charlottesville VA"
10476,"200 STRIBLING AVE, Charlottesville VA"
10477,"200 STRIBLING AVE, Charlottesville VA"
10478,"200 STRIBLING AVE, Charlottesville VA"
10479,"300 8TH ST NW, Charlottesville VA"
10480,"900 INDIA RD, Charlottesville VA"
10481,"100 ROOSEVELT BROWN BLVD, Charlottesville VA"
10482,"800 HARRIS ST, Charlottesville VA"
10483,"200 RIDGE MCINTIRE RD, Charlottesville VA"
10484,"1000 W MAIN ST, Charlottesville VA"
10485,"1600 GROVE ST EXT, Charlottesville VA"
10486,"100 ROTHERY RD, Charlottesville VA"
10487,"500 6TH ST SE, Charlottesville VA"
10488,"1300 GROVE ST, Charlottesville VA"
10489,"1200 WERTLAND ST, Charlottesville VA"
10490,"200 RIVERSIDE AVE, Charlottesville VA"
10491,"1100 LOCUST AVE, Charlottesville VA"
10492,"500 E MAIN ST, Charlottesville VA"
10493,"1300 CARLTON AVE, Charlottesville VA"
10494," 5TH ST SW / DICE ST, Charlottesville VA"
10495,"1100 5TH ST SW, Charlottesville VA"
10496,"1600 EMMET ST N, Charlottesville VA"
10497,"1800 JEFFERSON PARK AVE, Charlottesville VA"
10498,"100 SEMINOLE CT, Charlottesville VA"
10499,"600 14TH ST NW, Charlottesville VA"
10500,"1500 DAIRY RD, Charlottesville VA"
10501,"200 E MARKET ST, Charlottesville VA"
10502,"1600 MERIDIAN ST, Charlottesville VA"
10503,"1500 DAIRY RD, Charlottesville VA"
10504,"300 E JEFFERSON ST, Charlottesville VA"
10505,"900 E WATER ST, Charlottesville VA"
10506,"200 SPRIGG LN, Charlottesville VA"
10507,"1600 RICKY RD, Charlottesville VA"
10508,"1400 E HIGH ST, Charlottesville VA"
10509,"1800 HYDRAULIC RD, Charlottesville VA"
10510,"700 CHERRY AVE, Charlottesville VA"
10511,"600 PARK LN E, Charlottesville VA"
10512,"1100 PRESTON AVE, Charlottesville VA"
10513,"600 MASON ST, Charlottesville VA"
10514,"800 W MAIN ST, Charlottesville VA"
10515,"1600 GORDON AVE, Charlottesville VA"
10516,"900 EMMET ST N, Charlottesville VA"
10517,"900 ROCK CREEK RD, Charlottesville VA"
10518,"2000 MICHIE DR, Charlottesville VA"
10519,"700 ROCK CREEK RD, Charlottesville VA"
10520,"600 E MARKET ST, Charlottesville VA"
10521,"1600 AMHERST ST, Charlottesville VA"
10522,"1200 HARRIS ST, Charlottesville VA"
10523,"400 MOSELEY DR, Charlottesville VA"
10524,"800 HARDY DR, Charlottesville VA"
10525,"100 ELLIEWOOD AVE, Charlottesville VA"
10526,"100 SEMINOLE CT, Charlottesville VA"
10527," UNIVERSITY CIR, Charlottesville VA"
10528,"100 W WATER ST, Charlottesville VA"
10529,"100 W WATER ST, Charlottesville VA"
10530,"100 GARRETT ST, Charlottesville VA"
10531,"1300 RUGBY AVE, Charlottesville VA"
10532,"700 E MAIN ST, Charlottesville VA"
10533,"100 14TH ST NW, Charlottesville VA"
10534,"600 E MARKET ST, Charlottesville VA"
10535,"400 E WATER ST, Charlottesville VA"
10536,"600 UNIVERSITY WAY, Charlottesville VA"
10537,"1100 5TH ST SW, Charlottesville VA"
10538,"400 10TH ST NW, Charlottesville VA"
10539,"400 RIDGE MCINTIRE RD, Charlottesville VA"
10540,"400 E HIGH ST, Charlottesville VA"
10541,"600 E MARKET ST, Charlottesville VA"
10542,"2300 FONTAINE AVE, Charlottesville VA"
10543,"400 10TH ST NW, Charlottesville VA"
10544,"900 EMMET ST N, Charlottesville VA"
10545,"1800 JEFFERSON PARK AVE, Charlottesville VA"
10546,"1900 JEFFERSON PARK AVE, Charlottesville VA"
10547,"1900 JEFFERSON PARK AVE, Charlottesville VA"
10548,"1900 JEFFERSON PARK AVE, Charlottesville VA"
10549,"1900 JEFFERSON PARK AVE, Charlottesville VA"
10550,"100 HARMON ST, Charlottesville VA"
10551,"200 MONTE VISTA AVE, Charlottesville VA"
10552,"100 14TH ST NW, Charlottesville VA"
10553," ELLIEWOOD AVE, Charlottesville VA"
10554,"200 E JEFFERSON ST, Charlottesville VA"
10555,"200 11TH ST NE, Charlottesville VA"
10556,"700 6TH ST SE, Charlottesville VA"
10557,"100 BURNET ST, Charlottesville VA"
10558,"1000 LONG ST, Charlottesville VA"
10559,"100 HILTON DR, Charlottesville VA"
10560,"100 MONTICELLO AVE, Charlottesville VA"
10561,"800 HARDY DR, Charlottesville VA"
10562,"1400 MELBOURNE RD, Charlottesville VA"
10563,"200 ELLIOTT AVE, Charlottesville VA"
10564,"400 MCINTIRE RD, Charlottesville VA"
10565,"1200 EMMET ST N, Charlottesville VA"
10566,"1900 JEFFERSON PARK AVE, Charlottesville VA"
10567,"4000 CITY WALK WAY, Charlottesville VA"
10568,"100 MCINTIRE PARK DR, Charlottesville VA"
10569," E WATER ST @ CITY WALK, Charlottesville VA"
10570,"600 ALTAVISTA AVE, Charlottesville VA"
10571,"200 RIDGE MCINTIRE RD, Charlottesville VA"
10572,"1100 EMMET ST, Charlottesville VA"
10573,"1100 PRESTON AVE, Charlottesville VA"
10574,"800 W MAIN ST, Charlottesville VA"
10575,"200 W WATER ST, Charlottesville VA"
10576,"1300 MERIDIAN ST, Charlottesville VA"
10577,"800 W MAIN ST, Charlottesville VA"
10578,"2100 JEFFERSON PARK AVE, Charlottesville VA"
10579,"600 E MARKET ST, Charlottesville VA"
10580,"1500 RUGBY RD, Charlottesville VA"
10581,"900 PRESTON AVE, Charlottesville VA"
10582,"1500 DAIRY RD, Charlottesville VA"
10583,"1100 EMMET ST N, Charlottesville VA"
10584,"1400 UNIVERSITY AVE, Charlottesville VA"
10585,"500 HARRIS RD, Charlottesville VA"
10586,"1200 WERTLAND ST, Charlottesville VA"
10587,"500 PARK ST, Charlottesville VA"
10588,"500 PARK ST, Charlottesville VA"
10589,"500 PARK ST, Charlottesville VA"
10590,"500 PARK ST, Charlottesville VA"
10591,"1300 W MAIN ST, Charlottesville VA"
10592,"1900 JEFFERSON PARK AVE, Charlottesville VA"
10593," RUN ST, Charlottesville VA"
10594,"500 HARRIS RD, Charlottesville VA"
10595,"200 1ST ST S, Charlottesville VA"
10596,"2100 JEFFERSON PARK AVE, Charlottesville VA"
10597,"200 W MAIN ST, Charlottesville VA"
10598,"1300 GRADY AVE, Charlottesville VA"
10599,"500 HARRIS RD, Charlottesville VA"
10600,"400 FAIRWAY AVE, Charlottesville VA"
10601,"100 7TH ST NW, Charlottesville VA"
10602,"1800 UNIVERSITY CIR, Charlottesville VA"
10603,"1800 UNIVERSITY CIR, Charlottesville VA"
10604,"1200 CHERRY AVE, Charlottesville VA"
10605,"2100 JEFFERSON PARK AVE, Charlottesville VA"
10606,"300 CARLTON RD, Charlottesville VA"
10607,"1400 MONTICELLO AVE, Charlottesville VA"
10608,"1400 HAMPTON ST, Charlottesville VA"
