,Address
2007,"1337 CARLTON AVE, Charlottesville VA"
2008,"1337 CARLTON AVE, Charlottesville VA"
2009,"1337 CARLTON AVE, Charlottesville VA"
2010,"606 MARKET ST, Charlottesville VA"
2011,"701 CHERRY AVE, Charlottesville VA"
2012,"701 CHERRY AVE, Charlottesville VA"
2013,"701 CHERRY AVE, Charlottesville VA"
2014,"701 CHERRY AVE, Charlottesville VA"
2015,"701 CHERRY AVE, Charlottesville VA"
2016,"700 E MAIN ST, Charlottesville VA"
2017,"920 1ST ST S B, Charlottesville VA"
2018,"920 1ST ST S B, Charlottesville VA"
2019,"2037 BARRACKS RD, Charlottesville VA"
2020,"600 PRESTON AVE, Charlottesville VA"
2021,"600 PRESTON AVE, Charlottesville VA"
2022,"13021 JAMES MADISON HWY, Charlottesville VA"
2023,"13021 JAMES MADISON HWY, Charlottesville VA"
2024," KING ST, Charlottesville VA"
2025,"212 E HIGH ST, Charlottesville VA"
2026,"212 E HIGH ST, Charlottesville VA"
2027,"1901 EMMET ST N, Charlottesville VA"
2028,"212 E MAIN ST, Charlottesville VA"
2029,"107 APPLE TREE RD, Charlottesville VA"
2030,"122 LONGWOOD DR A, Charlottesville VA"
2031," 2ND ST NE, Charlottesville VA"
2032," 2ND ST NE, Charlottesville VA"
2033,"1715 CHERRY AVE, Charlottesville VA"
2034,"601 PRESTON AVE, Charlottesville VA"
2035,"815 CHERRY AVE, Charlottesville VA"
2036,"1527 UNIVERSITY AVE, Charlottesville VA"
2037,"1129 RICHMOND RD, Charlottesville VA"
2038,
2039,"121 MAURY AVE, Charlottesville VA"
2040,"600 RIDGE ST, Charlottesville VA"
2041,"506 12TH ST NW, Charlottesville VA"
2042,"858 NALLE ST, Charlottesville VA"
2043,"1215 LEE ST, Charlottesville VA"
2044,"1215 LEE ST, Charlottesville VA"
2045,"1215 LEE ST, Charlottesville VA"
2046,"1215 LEE ST, Charlottesville VA"
2047,"400 LOCUST AVE, Charlottesville VA"
2048,"400 LOCUST AVE, Charlottesville VA"
2049," <UNKNOWN>, Charlottesville VA"
2050,"2111 MICHIE DR 120, Charlottesville VA"
2051,"2111 MICHIE DR 120, Charlottesville VA"
2052,"606 E MARKET ST, Charlottesville VA"
2053,"606 MARKET ST, Charlottesville VA"
2054,"750 HARRIS ST 101, Charlottesville VA"
2055,"700 E MAIN ST, Charlottesville VA"
2056,"400 ROBINSON PL, Charlottesville VA"
2057,"400 ROBINSON PL, Charlottesville VA"
2058,"400 ROBINSON PL, Charlottesville VA"
2059,"1610 AVON ST, Charlottesville VA"
2060,"832 CHERRY AVE, Charlottesville VA"
2061,"832 CHERRY AVE, Charlottesville VA"
2062,"832 CHERRY AVE, Charlottesville VA"
2063,"832 CHERRY AVE, Charlottesville VA"
2064,"832 CHERRY AVE, Charlottesville VA"
2065,"831 RIDGE ST, Charlottesville VA"
2066,"606 E MARKET ST, Charlottesville VA"
2067,"750 HARRIS ST 101, Charlottesville VA"
2068,"109 W MAIN ST, Charlottesville VA"
2069,"1117 MERIWETHER ST, Charlottesville VA"
2070,"200 MARKET ST, Charlottesville VA"
2071,"100 E WATER ST, Charlottesville VA"
2072,"100 E WATER ST, Charlottesville VA"
2073,"100 E WATER ST, Charlottesville VA"
2074,"418 MAIN ST, Charlottesville VA"
2075,"1601 UNIVERSITY AVE, Charlottesville VA"
2076,"1500 5TH ST, Charlottesville VA"
2077,
2078,
2079,"1427 UNIVERSITY AVE, Charlottesville VA"
2080,"1 TH ST NW, Charlottesville VA"
2081,"301 E HIGH ST, Charlottesville VA"
2082,"1017 GROVE ST E, Charlottesville VA"
2083,"212 E HIGH ST, Charlottesville VA"
2084,"1404 E HIGH ST, Charlottesville VA"
2085,"1404 E HIGH ST, Charlottesville VA"
2086,"1404 E HIGH ST, Charlottesville VA"
2087,"1404 E HIGH ST, Charlottesville VA"
2088,"4301 E PARHAM RD, Charlottesville VA"
2089,"112 W MAIN ST 1, Charlottesville VA"
2090,"1610 AVON STREET EXT, Charlottesville VA"
2091," LOUISA CO SHERIFF'S OFFICE, Charlottesville VA"
2092,"606 E MARKET ST, Charlottesville VA"
2093,"807 VILLAGE RD, Charlottesville VA"
2094,"101 E MARKET ST, Charlottesville VA"
2095,"222 E MAIN ST, Charlottesville VA"
2096,"400 250 BYP, Charlottesville VA"
2097,"400 250 BYP, Charlottesville VA"
2098,"160 PEREGORY LN, Charlottesville VA"
2099,"113 APPLE TREE RD, Charlottesville VA"
2100,"1201 W MAIN ST, Charlottesville VA"
2101,"1201 W MAIN ST, Charlottesville VA"
2102,"800 PAGE ST, Charlottesville VA"
2103,"1800 HYDRAULIC RD, Charlottesville VA"
2104,"1800 HYDRAULIC RD, Charlottesville VA"
2105,"918 ALTAVISTA AVE, Charlottesville VA"
2106,"1254 EMMET ST, Charlottesville VA"
2107,"1254 EMMET ST N, Charlottesville VA"
2108,"1254 EMMET ST N, Charlottesville VA"
2109,"207 RIDGE ST, Charlottesville VA"
2110,"200 RIDGE ST, Charlottesville VA"
2111,"200 RIDGE ST, Charlottesville VA"
2112,"160 PEREGORY LN, Charlottesville VA"
2113,"1610 AVON ST, Charlottesville VA"
2114,
2115,"2304 IVY RD, Charlottesville VA"
2116,"600 MASON ST, Charlottesville VA"
2117,"416 W MAIN ST A, Charlottesville VA"
2118,"353 10 1/2 ST NW, Charlottesville VA"
2119,"400 W MAIN ST, Charlottesville VA"
2120,"13021 JAMES MADISON _ORA_ HWY, Charlottesville VA"
2121,"13021 JAMES MADISON _ORA_ HWY, Charlottesville VA"
2122,"13021 JAMES MADISON _ORA_ HWY, Charlottesville VA"
2123,"1215 LEE ST, Charlottesville VA"
2124,"324 CAMPBELL AVE SW, Charlottesville VA"
2125,"1509 CHESAPEAKE ST, Charlottesville VA"
2126,"227 MAIN ST, Charlottesville VA"
2127,"227 MAIN ST, Charlottesville VA"
2128,"227 MAIN ST, Charlottesville VA"
2129,"227 W MAIN ST, Charlottesville VA"
2130,"227 W MAIN ST, Charlottesville VA"
2131,"227 W MAIN ST, Charlottesville VA"
2132," RIDGE ST, Charlottesville VA"
2133," RIDGE ST, Charlottesville VA"
2134,"100 7TH ST W, Charlottesville VA"
2135,"100 7TH ST W, Charlottesville VA"
2136,"100 7TH ST W, Charlottesville VA"
2137,"606 E MARKET ST, Charlottesville VA"
2138," PETERSBURG POLICE DEPT, Charlottesville VA"
2139,"1400 MELBOURNE RD, Charlottesville VA"
2140,"1400 MELBOURNE RD, Charlottesville VA"
2141,"606 E MARKET ST, Charlottesville VA"
2142,"1200 CARLTON AVE A, Charlottesville VA"
2143,"160 PEREGORY LN, Charlottesville VA"
2144,"415 9TH ST SW, Charlottesville VA"
2145,"415 9TH ST SW, Charlottesville VA"
2146,"1610 AVON ST, Charlottesville VA"
2147,"1610 AVON ST, Charlottesville VA"
2148,"200 W MAIN ST, Charlottesville VA"
2149,"1610 AVON ST, Charlottesville VA"
2150,"1610 AVON ST, Charlottesville VA"
2151,"606 E MARKET ST, Charlottesville VA"
2152,"606 E MARKET ST, Charlottesville VA"
2153,"1401 UNIVERSITY AVE, Charlottesville VA"
2154,"160 PEREGORY LN, Charlottesville VA"
2155,"2111 MICHIE DR 101B, Charlottesville VA"
2156,"2111 MICHIE DR 101B, Charlottesville VA"
2157,"160 PEREGORY LN, Charlottesville VA"
2158,"750 HARRIS ST 101, Charlottesville VA"
2159,"750 HARRIS ST 101, Charlottesville VA"
2160,"415 AVON ST, Charlottesville VA"
2161," PROSPECT AVE, Charlottesville VA"
2162," PROSPECT AVE, Charlottesville VA"
2163,"1215 LEE ST, Charlottesville VA"
2164,"1417 EMMET ST A, Charlottesville VA"
2165,"2011 HOLIDAY DR, Charlottesville VA"
2166,"2036 INDIA RD, Charlottesville VA"
2167,
2168,"413 RIVERSIDE AVE, Charlottesville VA"
2169,"1610 AVON STREET EXT, Charlottesville VA"
2170,"160 PEREGORY LN, Charlottesville VA"
2171,"160 PEREGORY LN, Charlottesville VA"
2172,"210 EMARKET ST, Charlottesville VA"
2173,"606 E MARKET ST, Charlottesville VA"
2174,"750 HARRIS ST 101, Charlottesville VA"
2175," FONTAINE AVE, Charlottesville VA"
2176,
2177,
2178,
2179,"812 HARDY DR H, Charlottesville VA"
2180,"812 HARDY DR H, Charlottesville VA"
2181,"750 HARRIS ST 101, Charlottesville VA"
2182,"750 HARRIS ST 101, Charlottesville VA"
2183,"606 E MARKET ST, Charlottesville VA"
2184,"606 E MARKET ST, Charlottesville VA"
2185,"750 HARRIS ST 101, Charlottesville VA"
2186,"750 HARRIS ST 101, Charlottesville VA"
2187,"941 EMMET ST N, Charlottesville VA"
2188,"606 E MARKET ST, Charlottesville VA"
2189," EHIGH ST, Charlottesville VA"
2190," EHIGH ST, Charlottesville VA"
2191," EHIGH ST, Charlottesville VA"
2192,"100 LAUREL CIR, Charlottesville VA"
2193,"100 LAUREL CIR, Charlottesville VA"
2194,"1190 FOX RIDGE DR, Charlottesville VA"
2195,"2306 ANGUS RD, Charlottesville VA"
2196,"500 CHERRY AVE, Charlottesville VA"
2197,"1639 RIO RD E, Charlottesville VA"
2198,"254 STRIBLING AVE B, Charlottesville VA"
2199,"241 ROLKIN RD, Charlottesville VA"
2200,"120 MAIN ST A, Charlottesville VA"
2201,"120 MAIN ST A, Charlottesville VA"
2202,"705 ORANGEDALE AVE, Charlottesville VA"
2203,"705 ORANGEDALE AVE, Charlottesville VA"
2204,"207 RIDGE ST, Charlottesville VA"
2205,"207 RIDGE ST, Charlottesville VA"
2206,"207 RIDGE ST, Charlottesville VA"
2207,
2208,"227 W MAIN ST, Charlottesville VA"
2209,"720 PROSPECT AVE, Charlottesville VA"
2210,"123 MAIN ST, Charlottesville VA"
2211,"1610 AVON ST, Charlottesville VA"
2212,"210 PALATINE AVE, Charlottesville VA"
2213,"1210 AVON ST, Charlottesville VA"
2214,"1210 AVON ST, Charlottesville VA"
2215,"750 HARRIS ST 207, Charlottesville VA"
2216,"1610 AVON ST, Charlottesville VA"
2217,"1200 CARLTON AVE, Charlottesville VA"
2218,"1200 CARLTON AVE, Charlottesville VA"
2219,"801 E MARKET ST, Charlottesville VA"
2220,"1200 CARLTON AVE, Charlottesville VA"
2221,
2222,
2223,
2224,
2225,
2226,
2227,
2228,
2229,
2230,"400 MAIN ST, Charlottesville VA"
2231,"101 E MARKET ST, Charlottesville VA"
2232,"606 E MARKET ST, Charlottesville VA"
2233,"107 APPLE TREE RD, Charlottesville VA"
2234,"1610 AVON ST, Charlottesville VA"
2235,"750 HARRIS ST 207, Charlottesville VA"
2236,"1610 AVON ST, Charlottesville VA"
2237,"301 15TH ST NW, Charlottesville VA"
2238,"1610 AVON ST, Charlottesville VA"
2239,"800 CHERRY AVE, Charlottesville VA"
2240,"750 HARRIS ST 207, Charlottesville VA"
2241,"606 E MARKET ST, Charlottesville VA"
2242,"606 E MARKET ST, Charlottesville VA"
2243,"606 E MARKET ST, Charlottesville VA"
2244,"606 E MARKET ST, Charlottesville VA"
2245,"750 HARRIS ST 101, Charlottesville VA"
2246,"750 HARRIS ST 101, Charlottesville VA"
2247,"750 HARRIS ST 101, Charlottesville VA"
2248,"750 HARRIS ST 101, Charlottesville VA"
2249,"511 ROCKLAND AVE, Charlottesville VA"
2250,"606 E MARKET ST, Charlottesville VA"
2251,"165 HARVEST DR, Charlottesville VA"
2252,"810 W MAIN ST, Charlottesville VA"
2253,"801 E MARKET ST, Charlottesville VA"
2254,"801 E MARKET ST, Charlottesville VA"
2255,"801 E MARKET ST, Charlottesville VA"
2256,"1610 AVON ST, Charlottesville VA"
2257,"750 HARRIS ST 101, Charlottesville VA"
2258," RAPPAHANOCK REGIONAL JAIL, Charlottesville VA"
2259,"109 MAIN ST, Charlottesville VA"
2260,"1904 CALVARY CIR 301, Charlottesville VA"
2261,"7755 FREDERICKS HALL _LOU_ RD, Charlottesville VA"
2262," 5TH ST SW, Charlottesville VA"
2263,"1154 5TH ST SW, Charlottesville VA"
2264,"1154 5TH ST SW, Charlottesville VA"
2265,"1500 CARLTON AVE 29, Charlottesville VA"
2266,"1610 AVON STREET EXT, Charlottesville VA"
2267," <UNKNOWN>, Charlottesville VA"
2268,"852 MAIN ST, Charlottesville VA"
2269,"700 PROSPECT AVE, Charlottesville VA"
2270,"917 PRESTON AVE, Charlottesville VA"
2271,"917 PRESTON AVE, Charlottesville VA"
2272,"1610 AVON ST, Charlottesville VA"
2273,"108 GREENBRIER TER, Charlottesville VA"
2274,"1400 MELBOURNE RD, Charlottesville VA"
2275,"900 1ST ST S, Charlottesville VA"
2276,"201 E MAIN ST, Charlottesville VA"
2277,"201 E MAIN ST, Charlottesville VA"
2278,"201 E MAIN ST, Charlottesville VA"
2279,"201 E MAIN ST, Charlottesville VA"
2280,"100 ZAN RD, Charlottesville VA"
2281,"832 HARDY DR, Charlottesville VA"
2282,"832 HARDY DR, Charlottesville VA"
2283,"160 PEREGORY LN, Charlottesville VA"
2284,"411 E HIGH ST, Charlottesville VA"
2285,
2286,"475 RIDGE/MCNTIRE ST, Charlottesville VA"
2287,"1406 MIDLAND ST, Charlottesville VA"
2288,"725 STONEHENGE AVE, Charlottesville VA"
2289,"725 STONEHENGE AVE, Charlottesville VA"
2290,
2291,
2292,"160 PEREGORY LN, Charlottesville VA"
2293,"160 PEREGORY LN, Charlottesville VA"
2294,"754 PROSPECT AVE E, Charlottesville VA"
2295,
2296,"606 E MARKET ST, Charlottesville VA"
2297,"1020 COLEMAN ST A, Charlottesville VA"
2298," <UNKNOWN>, Charlottesville VA"
2299,
2300,
2301,"606 E MARKET ST, Charlottesville VA"
2302,"1215 LEE ST, Charlottesville VA"
2303,"160 PEREGORY LN, Charlottesville VA"
2304,"606 E MARKET ST, Charlottesville VA"
2305,"606 E MARKET ST, Charlottesville VA"
2306,"606 E MARKET ST, Charlottesville VA"
2307,"1215 LEE ST, Charlottesville VA"
2308,
2309,
2310," <UNKNOWN>, Charlottesville VA"
2311," <UNKNOWN>, Charlottesville VA"
2312,
2313,
2314,
2315," LOUISA CO SHERIFF'S OFC, Charlottesville VA"
2316,"1913 CEDAR HILL RD, Charlottesville VA"
2317,"702 1ST ST, Charlottesville VA"
2318,"160 PEREGORY LN, Charlottesville VA"
2319,"160 PEREGORY LN, Charlottesville VA"
2320,"160 PEREGORY LN, Charlottesville VA"
2321,"2120 BARRACKS RD, Charlottesville VA"
2322," 2ND ST SE, Charlottesville VA"
2323,
2324,"1202 W MAIN ST, Charlottesville VA"
2325,"301 15TH ST NW 1008, Charlottesville VA"
2326,
2327,"742 PROSPECT AVE B, Charlottesville VA"
2328,
2329,"500 MCINTIRE RD, Charlottesville VA"
2330,"500 MCINTIRE RD, Charlottesville VA"
2331,"500 MCINTIRE RD, Charlottesville VA"
2332,"500 MCINTIRE RD, Charlottesville VA"
2333,"422 MAIN ST, Charlottesville VA"
2334,"422 MAIN ST, Charlottesville VA"
2335,"742 PROSPECT AVE, Charlottesville VA"
2336,"1600 5TH ST, Charlottesville VA"
2337,"750 HARRIS ST 101, Charlottesville VA"
2338,"750 HARRIS ST 101, Charlottesville VA"
2339,
2340,
2341,"606 E MARKET ST, Charlottesville VA"
2342,"606 E MARKET ST, Charlottesville VA"
2343,"400 EMMET ST N, Charlottesville VA"
2344,"506 12TH ST NW, Charlottesville VA"
2345,"400 EMMET ST N, Charlottesville VA"
2346,
2347," APPOMATTOX _ORA_ PL, Charlottesville VA"
2348," APPOMATTOX _ORA_ PL, Charlottesville VA"
2349,
2350,"160 PEREGORY LN, Charlottesville VA"
2351,"160 PEREGORY LN, Charlottesville VA"
2352,"505 12TH ST NW, Charlottesville VA"
2353,"742 PROSPECT AVE B, Charlottesville VA"
2354,"1610 AVON STREET EXT, Charlottesville VA"
2355,
2356,
2357,
2358,
2359,"750 HARRIS ST 202, Charlottesville VA"
2360,"754 PROSPECT AVE E, Charlottesville VA"
2361,"817 HARDY DR, Charlottesville VA"
2362,"606 E MARKET ST, Charlottesville VA"
2363,"315 E HIGH ST, Charlottesville VA"
2364,"315 E HIGH ST, Charlottesville VA"
2365,"315 E HIGH ST, Charlottesville VA"
2366,"606 MARKET ST, Charlottesville VA"
2367,"160 PEREGORY LN, Charlottesville VA"
2368,"160 PEREGORY LN, Charlottesville VA"
2369,"912 1ST ST S, Charlottesville VA"
2370,"1615 FRONT ST, Charlottesville VA"
2371,"1313 HAMPTON ST, Charlottesville VA"
2372,
2373,"160 PEREGORY LN, Charlottesville VA"
2374,"606 MARKET ST, Charlottesville VA"
2375,"1001 MAIN ST, Charlottesville VA"
2376,"1001 MAIN ST, Charlottesville VA"
2377,"750 HARRIS ST 101, Charlottesville VA"
2378,"738 PROSPECT AVE, Charlottesville VA"
2379,
2380,"750 HARRIS ST 101, Charlottesville VA"
2381,"750 HARRIS ST 101, Charlottesville VA"
2382,"750 HARRIS ST 101, Charlottesville VA"
2383,"750 HARRIS ST 101, Charlottesville VA"
2384,"943 CHARLTON AVE, Charlottesville VA"
2385,"943 CHARLTON AVE, Charlottesville VA"
2386,"943 CHARLTON AVE, Charlottesville VA"
2387,"820 HARDY DR G, Charlottesville VA"
2388,
2389,
2390,"810 W MAIN ST, Charlottesville VA"
2391,"810 W MAIN ST, Charlottesville VA"
2392,"810 W MAIN ST, Charlottesville VA"
2393,"1617 CENTER AVE, Charlottesville VA"
2394,"1610 AVON STREET EXT, Charlottesville VA"
2395,"400 LOCUST AVE, Charlottesville VA"
2396,"1000 CHERRY AVE, Charlottesville VA"
2397,"1417 EMMET ST, Charlottesville VA"
2398,"1417 EMMET ST, Charlottesville VA"
2399,"303 MAIN ST, Charlottesville VA"
2400,"475 RIDGE MCINTIRE RD, Charlottesville VA"
2401,"475 RIDGE MCINTIRE RD, Charlottesville VA"
2402,"127 NORTH BAKER ST A, Charlottesville VA"
2403,"100 S 1ST ST, Charlottesville VA"
2404,"304 OLD LYNCHBURG RD, Charlottesville VA"
2405,"304 OLD LYNCHBURG RD, Charlottesville VA"
2406,"7870 VILLA PARK DR, Charlottesville VA"
2407," 2ND ST NE, Charlottesville VA"
2408,"817 HARDY DR, Charlottesville VA"
2409,"1400 WERTLAND ST, Charlottesville VA"
2410,"1400 WERTLAND ST, Charlottesville VA"
2411,"822 HARDY DR C, Charlottesville VA"
2412,"115 2ND ST NW, Charlottesville VA"
2413,"115 2ND ST NW, Charlottesville VA"
2414,"801 E MARKET ST, Charlottesville VA"
2415,"801 E MARKET ST, Charlottesville VA"
2416,"801 E MARKET ST, Charlottesville VA"
2417,"801 E MARKET ST, Charlottesville VA"
2418,"109 LANKFORD AVE, Charlottesville VA"
2419,"109 LANKFORD AVE, Charlottesville VA"
2420,"100 ELLIOTT AVE, Charlottesville VA"
2421,"308 GWATHMEY HOUSE UVA, Charlottesville VA"
2422,"1200 EMARKET ST a, Charlottesville VA"
2423," RIDGE ST / CHERRY AVE, Charlottesville VA"
2424,"606 E MARKET ST, Charlottesville VA"
2425,"606 E MARKET ST, Charlottesville VA"
2426,"606 E MARKET ST, Charlottesville VA"
2427,"2525 WOODLAND DR A, Charlottesville VA"
2428,"2525 WOODLAND DR A, Charlottesville VA"
2429,"2525 WOODLAND DR A, Charlottesville VA"
2430,"100 4TH ST NE, Charlottesville VA"
2431," <UNKNOWN>, Charlottesville VA"
2432,"606 E MARKET ST, Charlottesville VA"
2433,"606 E MARKET ST, Charlottesville VA"
2434,"606 E MARKET ST, Charlottesville VA"
2435,"606 E MARKET ST, Charlottesville VA"
2436,"750 HARRIS ST 101, Charlottesville VA"
2437,"700 ELLIOTT AVE, Charlottesville VA"
2438,"160 PEREGORY LN, Charlottesville VA"
2439,"160 PEREGORY LN, Charlottesville VA"
2440,"526 RIDGE ST 3, Charlottesville VA"
2441,"160 PEREGORY LN, Charlottesville VA"
2442,"160 PEREGORY LN, Charlottesville VA"
2443,"160 PEREGORY LN, Charlottesville VA"
2444,"160 PEREGORY LN, Charlottesville VA"
2445,"160 PEREGORY LN, Charlottesville VA"
2446,"1500 UNIVERSITY AVE, Charlottesville VA"
2447,"1500 UNIVERSITY AVE, Charlottesville VA"
2448,"1500 UNIVERSITY AVE, Charlottesville VA"
2449,"1500 UNIVERSITY AVE, Charlottesville VA"
2450,"2401 NORTH BERKSHIRE RD, Charlottesville VA"
2451,"2401 NORTH BERKSHIRE RD, Charlottesville VA"
2452,"200 W MAIN ST, Charlottesville VA"
2453,"160 PEREGORY LN, Charlottesville VA"
2454,"600 ELLIOTT AVE, Charlottesville VA"
2455,"750 HARRIS ST 202, Charlottesville VA"
2456,"300 PRESTON AVE, Charlottesville VA"
2457,"606 E MARKET ST, Charlottesville VA"
2458,"120 7TH ST NE, Charlottesville VA"
2459,"10005 SPOTSWOOD TRAIL, Charlottesville VA"
2460,"817 HARDY DR C, Charlottesville VA"
2461,"701 ROCKLAND AVE B, Charlottesville VA"
2462,"1610 AVON STREET EXT, Charlottesville VA"
2463,"13021 JAMES MADISON _ORA_ HWY, Charlottesville VA"
2464,"13021 JAMES MADISON _ORA_ HWY, Charlottesville VA"
2465,"400 17TH ST NW, Charlottesville VA"
2466,"411 GARRETT ST, Charlottesville VA"
2467,"409 13TH ST NW 1C, Charlottesville VA"
2468,"409 13TH ST NW 1C, Charlottesville VA"
2469,"120 7TH ST NE, Charlottesville VA"
2470,"120 E MAIN ST A, Charlottesville VA"
2471,"120 E MAIN ST A, Charlottesville VA"
2472,"120 E MAIN ST A, Charlottesville VA"
2473,"227 W MAIN ST, Charlottesville VA"
2474,"713 6TH ST SE D, Charlottesville VA"
2475,"1610 AVON ST, Charlottesville VA"
2476,"1610 AVON ST, Charlottesville VA"
2477,"798 ALBEVANNA SPRING RD, Charlottesville VA"
2478,"798 ALBEVANNA SPRING RD, Charlottesville VA"
2479,"945 EMMET ST N, Charlottesville VA"
2480,"200 ELLIOTT AVE, Charlottesville VA"
2481," <UNKNOWN>, Charlottesville VA"
2482,"160 PEREGORY LN, Charlottesville VA"
2483,"160 PEREGORY LN, Charlottesville VA"
2484,"707 RIVANNA AVE, Charlottesville VA"
2485,"707 RIVANNA AVE, Charlottesville VA"
2486,"707 RIVANNA AVE, Charlottesville VA"
2487,"707 RIVANNA AVE, Charlottesville VA"
2488,"1610 AVON STREET EXT, Charlottesville VA"
2489,"606 E MARKET ST, Charlottesville VA"
2490,"507 13TH ST NW, Charlottesville VA"
2491,"1610 EMMET ST N 334, Charlottesville VA"
2492,"750 HARRIS ST 207, Charlottesville VA"
2493,"512 STONEHENGE AVE, Charlottesville VA"
2494,"512 STONEHENGE AVE, Charlottesville VA"
2495," <UNKNOWN>, Charlottesville VA"
2496," ROSE HILL DR, Charlottesville VA"
2497,"1870 VERONA DR, Charlottesville VA"
2498,"208 E MAIN ST, Charlottesville VA"
2499,"127 SEMINOLE CT, Charlottesville VA"
2500,"908 WOODFOLK DR, Charlottesville VA"
2501,"750 HARRIS ST, Charlottesville VA"
2502," <UNKNOWN>, Charlottesville VA"
2503,"1700 MEADOWBROOK HEIGHTS RD, Charlottesville VA"
2504,"913 NASSAU ST, Charlottesville VA"
2505,
2506,
2507,
2508,
2509,"606 E MARKET ST, Charlottesville VA"
2510,
2511," <UNKNOWN>, Charlottesville VA"
2512,"2011 HOLIDAY DR 246, Charlottesville VA"
2513,"401 MCINTIRE RD, Charlottesville VA"
2514,"711 ROCK CREEK RD, Charlottesville VA"
2515,"606 E MARKET ST, Charlottesville VA"
2516,"606 E MARKET ST, Charlottesville VA"
2517,"700 GRAVES ST, Charlottesville VA"
2518,"524 HARRIS RD 138, Charlottesville VA"
2519,"524 HARRIS RD 138, Charlottesville VA"
2520,"427 QUARRY RD, Charlottesville VA"
2521,"513 12TH ST NW, Charlottesville VA"
2522," BARRACKS RD / EMMETT ST, Charlottesville VA"
2523,"1337 CARLTON AVE, Charlottesville VA"
2524,"1337 CARLTON AVE, Charlottesville VA"
2525,"400 ELLIOTT AVE, Charlottesville VA"
2526," <UNKNOWN>, Charlottesville VA"
2527," <UNKNOWN>, Charlottesville VA"
2528," <UNKNOWN>, Charlottesville VA"
2529,"606 E MARKET ST, Charlottesville VA"
2530,"237 STRIBLING AVE, Charlottesville VA"
2531,"237 STRIBLING AVE, Charlottesville VA"
2532,"109 MAIN ST, Charlottesville VA"
2533,"762 PROSPECT AVE B, Charlottesville VA"
2534,"5925 COVE RD, Charlottesville VA"
2535," RIDGE ST, Charlottesville VA"
2536," RIDGE ST, Charlottesville VA"
2537,"501 CHERRY AVE, Charlottesville VA"
2538,"501 CHERRY AVE, Charlottesville VA"
2539,"1610 AVON ST, Charlottesville VA"
2540,"606 E MARKET ST, Charlottesville VA"
2541,"750 HARRIS ST 101, Charlottesville VA"
